"ID","NAME","PARENT_ID","URL","PICTUR_URL","STATUS","UUID","CODING","REMARK","CHILDROOT_EXIST","TREE_PATH","NUM","PROVINCE_CODE","RESOURCE_POOL_CODE","REDIRECT_PATH","IS_SHOW","ALIAS","COMPONENT"
"0101","系统首页","1","/home","solidIcon iconhome","1","","100101","","1","","1",,,"","1","systemHome","Home"
"0200","资产概况","2","/infoAssets/assetsProfile","solidIcon iconapp","1",,"100203",,"0",,"0",,,"","1","assetsProfile","RouteView"
"0201","资产管理","2","/infoAssets/assetsManage","solidIcon iconasset_management","1","","100201","","1","","1",,,"/infoAssets/assetsManage/infoAssetsManage","1","assetsManage","RouteView"
"020101","资产信息管理-2020","0201","/infoAssets/assetsManage/assetsInfoManage","solidIcon iconcode","0","","10020101","","1","","1",,,,"1","assetsInfoManage","RouteView"
"020102","资产认领管理","0201","/infoAssets/assetClaimManagement/AssetClaimManagement","solidIcon iconClaim","1","","10020102","","1","","3",,,,"1","assetClaimManagement","RouteView"
"020103","漏洞指纹管理","0201","/infoAssets/assetsManage/assetsFingerprint","solidIcon iconcooperation","1",,"10020107",,"0",,"7",,,"","1","assetsFingerprint","RouteView"
"020104","资产变更管理","0201","/infoAssets/assetChangeManagement/AssetChangeManagement","solidIcon iconnetworksecurity","1","","10020103","","1","","4",,,,"1","AssetChangeManagement","RouteView"
"020105","资产名单管理","0201","/infoAssets/assetsManage/assetNameListManage","solidIcon iconmanufacturerManage","1","","10020104","","1","","5",,,,"1","AssetNameListManage","RouteView"
"020106","资产备案管理","0201","/infoAssets/assetsManage/assetsFilingManage","solidIcon iconarchives","1","","10020105","","1","","6",,,,"1","assetsFilingManage","RouteView"
"0202","审核管理","2","/infoAssets/examineManage","solidIcon iconAudit_management","1","","100202","","1","","2",,,"/infoAssets/examineManage/assetsExamineManage","1","examineManage","RouteView"
"020201","审核模型配置","0202","/infoAssets/examineManage/examineModel","solidIcon iconcloudDisk","1","","10020201","","1","","1",,,,"1","examineModel","RouteView"
"020202","资产审核管理","0202","/infoAssets/examineManage/assetsExamineManage","solidIcon iconprojector","1","","10020202","","1","","2",,,,"1","assetsExamineManage","RouteView"
"0301","基准指纹库管理","3","/networkMapping/criterionFingerprintDatabase","solidIcon iconfingerprint","1","","100301","","1","","2",,,"/networkMapping/criterionFingerprintDatabase/fingerprintDB","1","criterionFingerprintDatabase","RouteView"
"030101","指纹库管理","0301","/networkMapping/criterionFingerprintDatabase/fingerprintDB","solidIcon icondevice","1","","10030101","","1","","1",,,,"1","fingerprintDB","RouteView"
"0302","资产指纹管理","3","/assetFingerManage/FingerCollectManage","solidIcon iconuserGroup","1","","100303","","1","","4",,,"/networkMapping/assetFingerManage/FingerCollectManage","1","assetFingerManage","RouteView"
"030201","指纹采集管理","0302","/networkMapping/assetFingerManage/FingerCollectManage","solidIcon iconrelease","1","","10030301","","1","","1",,,,"1","FingerCollectManage","RouteView"
"030202","资产指纹全貌","0302","/networkMapping/assetFingerManage/FingerprintPanorama","solidIcon iconassist","1","","10030302","","1","","2",,,,"1","FingerprintPanorama","RouteView"
"0303","资产扫描管理","3","/networkMapping/Assetscanningmanagement","solidIcon iconfingerprint","1","","100304","","1","","5",,,"/networkMapping/Assetscanningmanagement/ScanResultsManagement","1","Assetscanningmanagement","RouteView"
"030301","扫描模式管理","0303","/networkMapping/Assetscanningmanagement/ScanModeManagement","solidIcon icontimeLine","1","","10030401","","1","","1",,,,"1","ScanModeManagement","RouteView"
"030302","智能发现管理","0303","/networkMapping/Assetscanningmanagement/DiscoveryManagement","solidIcon iconai","1","","10030402","","1","","2",,,,"1","DiscoveryManagement","RouteView"
"030305","扫描结果管理","0303","/networkMapping/Assetscanningmanagement/ScanResultsManagement","solidIcon icontask","0","","10030404","","1","","5",,,,"1","ScanResultsManagement","RouteView"
"0304","采集基准管理","3","/collectBenchmark/collectMarkManage","solidIcon iconcomputer","1","","100302","","1","","3",,,"/networkMapping/collectBenchmark/collectMarkManage","1","collectMarkManage","RouteView"
"030401","采集类型管理","0304","/networkMapping/collectMarkManage/FingerTypeManage","solidIcon iconincomplete","1","","10030201","","0","","1",,,,"1","FingerTypeManage","RouteView"
"0403","风险可视化","4","/riskWarning/riskVisualization","solidIcon iconasn","0","","100603","","1","","3",,,"/riskVisualization/threatSituation","1","riskVisualization","RouteView"
"0501","威胁信息管理","5","","","0","","","","1","","0",,,,"0",,"RouteView"
"050101","威胁信息采集","5","","","0","","","","1","","1",,,,"0",,"RouteView"
"050102","威胁情报管理","5","/threatIntelligence/intelligenceManage","solidIcon iconcycle","1","","100404","","1","","3",,,"","1","intelligenceManage","RouteView"
"050103","威胁情报中心","5","/threatIntelligence/intelligenceCenter","solidIcon iconfingerprint","1","","100402","","1","","2",,,"","1","intelligenceCenter","RouteView"
"050104","威胁情报可视化","5","/threatIntelligence/intelligenceVisualization","solidIcon iconBusiness_system","1","","100405","","1","","1",,,,"1","intelligenceVisualization","RouteView"
"0601","防火墙策略管理","6","","","1","","","","1","","0",,,,"1",,"RouteView"
"060101","防火墙策略采集","0601","","","1","","","","1","","0",,,,"1",,"RouteView"
"060102","防火墙策略备份","0601","","","1","","","","1","","0",,,,"1",,"RouteView"
"060103","防火墙策略可视化","0601","","","1","","","","1","","0",,,,"1",,"RouteView"
"0602","运维流程管理","6","","","1","","","","1","","0",,,,"1",,"RouteView"
"060201","XXXXXXX","0602","","","1","","","","1","","0",,,,"1",,"RouteView"
"0603","运维时间优化","6","","","1","","","","1","","0",,,,"1",,"RouteView"
"060301","策略变更影响分析","0603","","","1","","","","1","","0",,,,"1",,"RouteView"
"060302","策略命中分析","0603","","","1","","","","1","","0",,,,"1",,"RouteView"
"060303","策略运维分析","0603","","","1","","","","1","","0",,,,"1",,"RouteView"
"060304","策略使用情况分析","0603","","","1","","","","1","","0",,,,"1",,"RouteView"
"0604","风险控制管理","6","","","1","","","","1","","0",,,,"1",,"RouteView"
"060401","策略过期检测","0604","","","1","","","","1","","0",,,,"1",,"RouteView"
"060402","重复配置检测","0604","","","1","","","","1","","0",,,,"1",,"RouteView"
"060403","不合理配置检测","0604","","","1","","","","1","","0",,,,"1",,"RouteView"
"060404","策略评估检测","0604","","","1","","","","1","","0",,,,"1",,"RouteView"
"0801","资产变更趋势统计","1366653951269433346","/statisticalreport/AssetChangeStatistics/AssetChangeStatistics","solidIcon iconassist","1","","100801","","1","","1",,,,"1","AssetChangeStatistics","AssetChangeStatistics"
"0901","基础信息管理","9","/basic/basicManage","solidIcon iconconfigure","1","","100901","","1","","1",,,"/basic/basicManage/manufacturerManagement","1","basicManage","RouteView"
"090101","机房管理","0901","/basic/basicManage/computerRoomManagement","","1","","10090103","","1","","3",,,,"1","computerRoomManagement","RouteView"
"090102","资产类型管理","0901","/basic/basicManage/assetTypeManagement","","1","","10090102","","1","","2",,,,"1","assetTypeManagement","RouteView"
"0902","数据管理","9","/basic/dataManagement","solidIcon icondata_management","1","","100902","","1","","3",,,"/basic/dataManagement/datatypemanagement","1","dataManagement","RouteView"
"090201","数据类型管理","0902","/basic/dataManagement/datatypemanagement","","1","","10090201","","1","","1",,,,"1","datatypemanagement","RouteView"
"090202","数据字典管理","0902","/basic/dataManagement/datadictionarymanagement","","1","","10090202","","1","","1",,,,"1","datadictionarymanagement","RouteView"
"090203","数据规则管理","0902","/basic/dataManagement/validationrules","","1","","10090203","","1","","3",,,,"1","validationrules","RouteView"
"0903","属性管理","9","/basic/propertyManage","solidIcon iconattribute","1","","100903","","1","","4",,,"/basic/basicManage/propertyClass","1","propertyManage","RouteView"
"090301","属性分类管理","0903","/basic/basicManage/propertyClass","","1","","10090301","","1","","1",,,,"1","propertyClass","RouteView"
"090302","资产属性模型","0903","/basic/propertyManage/assetAttributeModel","","1","","10090302","","1","","2",,,,"1","assetAttributeModel","RouteView"
"1","首页","0","","solidIcon iconhome","1","","1001","","1","","1",,,"/home","1","home","RouteView"
"100000006","资产管理","1","","","0","","indxe_asset_management","","1","","2",,,,"0",,"RouteView"
"100000007","资产信息","100000006","/assets/v/assetsManage/assetInfo","","1","","index_asste_info","","0","","1",,,,"1",,"RouteView"
"100000008","探索发现","100000006","/assets/v/assetsFingerprint/aiExplore","","1","","discover","","0","","2",,,,"1",,"RouteView"
"100000009","远程发现","100000006","/assets/v/assetsFingerprint/scanPlan","","1","","remote_discovery","","0","","3",,,,"1",,"RouteView"
"100000010","资产指纹采集","100000006","/assets/v/assetsFingerprint/fingerprintCollect","","1","","asset_fingerprint_collection","","0","","4",,,,"1",,"RouteView"
"100000011","资产分析","1","","","0","","asset_analysis","","1","","3",,,,"0",,"RouteView"
"100000013","异常资产分析","100000011","/assets/v/riskVisualization/riskModel","","1","","abnormal_asset_analysis","","0","","2",,,,"1",,"RouteView"
"100000014","脆弱性分析","1","","","0","","vulnerability_analysis","","1","","4",,,,"0",,"RouteView"
"100000015","资产漏洞发现","100000014","/assets/v/assetsVulnerability/vulnScanList","","1","","asset_vulnerability_discovery","","0","","1",,,,"1",,"RouteView"
"100000016","资产漏洞分析","100000014","/assets/v/assetsVulnerability/vulnAnalysis","","1","","asset_vulnerability_analysis","","0","","2",,,,"1",,"RouteView"
"100000017","专项漏洞分析","100000014","/assets/v/assetsVulnerability/specialVulnAnalysis","","1","","special_vulnerability_analysis","","0","","3",,,,"1",,"RouteView"
"100000018","弱口令分析","100000014","/assets/v/assetsVulnerability/weakPasswordAnalysis","","1","","weak_password_analysis","","0","","4",,,,"1",,"RouteView"
"100000019","综合视图","1","","wireframeicon icon-SystemApplication","0","","comprehensive_view","","1","","5",,,"/other/comprehensiveView/assetDistribution","1","comprehensiveView","RouteView"
"100000020","综合展示视图","100000019","/riskWarning/riskVisualization/threatSituation","solidIcon iconvisualization","1","","comprehensive_display_view","","0","","1",,,,"0","threatSituation_Quick","RouteView"
"100000021","脆弱性风险视图","100000019","/riskWarning/riskVisualization/vulnerability","solidIcon iconArrow_t","1","","vulnerability_risk_view","","0","","2",,,,"0","vulnerability_Quick","RouteView"
"100000022","资产异常风险视图","100000019","/riskWarning/riskVisualization/differentiation","icon solidIcon iconModel","1","","asset_anomaly_risk_view","","0","","3",,,,"1","differentiation_Quick","RouteView"
"100000025","采集策略管理","0304","/networkMapping/collectMarkManage/collectBenchmark","icon solidIcon iconcollection","1","","10030202","","0","","3",,,,"1","collectBenchmark","RouteView"
"100000026","风险模型计算","4","/riskWarning/riskModelCalculation","icon solidIcon iconModel","0","","100601","","0","","1",,,,"1","riskModelCalculation","RouteView"
"100000027","资产标签分析","0303","/assets/v/assetsFingerprint/assetsTag","","0","","asset_tag_analysi","","0","","6",,,,"0","123","RouteView"
"100000028","安全告警","4","/riskWarning/securityAlarm","icon solidIcon iconvisualization","1","","100602","","1","","2",,,"/riskWarning/securityAlarm/SecurityAlarm","1","securityAlarm","RouteView"
"100000029","未知资产管理","0303","/networkMapping/Assetscanningmanagement/UnknownAssetManagement","solidIcon iconhelp","1","","10030406","","0","","7",,,,"1","UnknownAssetManagement","RouteView"
"100000030","资产脆弱性","0","/vulnerability","wireframeicon icon-SystemApplication","0","","asset_01","","1","","14",,,"/vulnerability/loopholeManage","0","assetVulnerability","RouteView"
"100000031","漏洞管理","100000030","","icon solidIcon icondata_management","1","","asset_vuln","","1","","1",,,,"1",,"RouteView"
"100000032","漏洞知识库","100000031","/assets/v/assetsVulnerability/vulnKnowledgeBase","","1","","vuln_knoledge","","0","","1",,,,"1",,"RouteView"
"100000033","资产分类趋势统计","1366653951269433346","/statisticalreport/AssetClassificationStatistics/AssetClassificationStatistics","solidIcon iconassist","1","","100802","","0","","2",,,,"1","AssetClassificationStatistics","AssetClassificationStatistics"
"100000034","安全告警","100000028","/riskWarning/securityAlarm/SecurityAlarm","solidIcon iconTraffic_monitoring","1","","10060201","","0","","1",,,,"1","securityAlarm","RouteView"
"100000035","资产开放端口统计","1366653951269433346","/statisticalreport/AssetOpenportStatistics/AssetOpenportStatistics","solidIcon iconassist","1","","100803","","0","","3",,,,"1","AssetOpenportStatistics","AssetOpenportStatistics"
"100000036","告警策略管理","100000028","/riskWarning/securityAlarm/alarmPolicy","solidIcon iconAPI","1","","10060202","","0","","2",,,,"1","alarmPolicy","RouteView"
"100000037","漏洞分析管理","100000031","/assets/v/assetsVulnerability/vulnScanList","","1","","vuln_plan","","0","","1",,,,"1",,"RouteView"
"100000038","资产指纹信息统计","1366653951269433346","/statisticalreport/AssetFingerprintInformationStatistics/AssetFingerprintInformationStatistics","solidIcon iconassist","1","","100804","","0","","4",,,,"1","AssetFingerprintInformationStatistics","AssetFingerprintInformationStatistics"
"100000039","告警白名单","100000028","/riskWarning/securityAlarm/AlarmWhiteList","solidIcon iconMonitor","0","","10060203","","0","","3",,,,"1","AlarmWhiteList","RouteView"
"100000040","资产周期情况统计","1366653951269433346","/statisticalreport/AssetCycleStatistics/AssetCycleStatistics","solidIcon iconassist","1","","100805","","0","","5",,,,"1","AssetCycleStatistics","AssetCycleStatistics"
"100000041","漏洞白名单","100000031","/assets/v/assetsVulnerability/vulnWhiteList","","1","","vuln_white","","0","","1",,,,"1",,"RouteView"
"100000042","资产漏洞情况统计","1366653951269433346","/statisticalreport/AssetVulnerabilitySta/AssetVulnerabilitySta","solidIcon iconassist","0","","100806","","0","","6",,,,"1","AssetVulnerabilitySta","AssetVulnerabilitySta"
"100000043","漏洞分析","100000030","","icon solidIcon iconfingerprint","1","","vuln_anly","","1","","1",,,,"1",,"RouteView"
"100000044","资产脆弱性风险预警","0403","/riskWarning/riskVisualization/vulnerability","solidIcon iconArrow_t","1","","10060301","","0","","1",,,,"1","vulnerability","RouteView"
"100000045","资产漏洞分析","100000043","/assets/v/assetsVulnerability/vulnAnalysis","","1","","asset_vuln_anly","","0","","1",,,,"1",,"RouteView"
"100000046","专项漏洞分析","100000043","/assets/v/assetsVulnerability/specialVulnAnalysis","","1","","vuln_manager_anly","","0","","1",,,,"1",,"RouteView"
"100000047","资产威胁情况风险预警","0403","/riskWarning/riskVisualization/threatSituation","solidIcon iconvisualization_1","1","","10060302","","0","","2",,,,"1","threatSituation","RouteView"
"100000048","资产漏洞情况风险预警","0403","/riskWarning/riskVisualization/loopholeRisk","solidIcon iconReverse_checking","1","","10060303","","0","","3",,,,"1","loopholeRisk","RouteView"
"100000049","弱口令分析","100000043","/assets/v/assetsVulnerability/weakPasswordAnalysis","","1","","pwd","","0","","1",,,,"1",,"RouteView"
"100000050","资产差异化风险预警","0403","/riskWarning/riskVisualization/differentiation","solidIcon iconfirst","1","","10060304","","0","","4",,,,"1","differentiation","RouteView"
"100000051","权限管理","11","/system/auth/func","solidIcon iconPrivilege_management","1","","101302","","1","","2",,,"","1","permissionManage","RouteView"
"100000052","远程协助","11","/assets/v/systemManage/remote/remoteAssist","icon solidIcon iconassist","1","","remote_assistance","","0","","4",,,,"0",,"RouteView"
"100000053","数据备份","11","/assets/v/systemManage/dataBackUp","","0","","data_backup","","0","","5",,,,"0","dataBackUp","RouteView"
"100000054","用户管理","11","/other/userManage/userInfo","solidIcon iconrelease","1","","10130201","","0","","1",,,,"1","userManage","RouteView"
"100000055","组织机构管理","11","/other/userManage/org","solidIcon iconrecord","1","","10130202","","0","","2",,,,"1","orgManage","RouteView"
"100000056","用户组管理","11","/other/auth/userGroup","solidIcon iconuserGroup","1","","10130203","","0","","3",,,,"1","userGroupManage","RouteView"
"100000057","业务系统管理","11","/other/orgManage/orgInfo","solidIcon iconipad","1","","10130204","","0","","4",,,,"1","orgInfoList","RouteView"
"100000058","功能操作管理","11","/system/auth/func","solidIcon iconidentity","0","","10130205","","0","","5",,,,"0","funcManage","RouteView"
"100000059","角色管理","11","/system/auth/role","solidIcon iconai","1","","10130206","","0","","6",,,,"1","roleManage","RouteView"
"100000060","平台日志","11","/system/log","solidIcon iconTesting","1","","10130207","","0","","7",,,,"1","logManage","RouteView"
"100000061","锁定IP列表","11","/other/lockIp/lockip","solidIcon iconModel","1","","10130208","","0","","8",,,,"1","lockip","RouteView"
"100000062","资产拓扑","100000011","/assets/v/assetsManage/assetTopo","glyphicon glyphicon-random","1","","asset_topology","","0","","1",,,,"1",,"RouteView"
"100000063","厂商管理","0901","/basic/basicManage/manufacturerManagement","","1","","10090101","","0","","1",,,,"1","manufacturerManagement","RouteView"
"100000064","资产分布视图","100000019","/other/comprehensiveView/assetDistribution","wireframeicon icon-resource","1","","asset_view","","0","","4",,,,"1","assetDistribution_Quick","RouteView"
"100000065","域名备案查询","1","/assets/v/domainNameFiling/domainNameFiling","","0","","domainNameFiling","","0","","6",,,,"0",,"RouteView"
"100000066","常用场景","12","/maintain/commonScenes","solidIcon iconSecurity_threats","1",,"100701",,"0",,"1",,,,"1","commonScenes","RouteView"
"100000067","作业管理","12","/maintain/jobManagement","solidIcon iconservice","1",,"100702",,"0",,"2",,,"","1","jobManagement","RouteView"
"100000068","作业编排","12",,"solidIcon iconTongues","1",,"100000068",,"0",,"3",,,,"1","folw","RouteView"
"1001","自监控","11","/assets/v/platformMonitor/selfMonitor","wireframeicon icon-authTest","0","","11","","1","","0",,,,"0","ziJianKong","RouteView"
"100101","平台服务监控","","","","1","","","","1","","0",,,,"1",,"RouteView"
"100102","平台性能监控","","","","1","","","","1","","0",,,,"1",,"RouteView"
"100103","平台运行监控","","","","1","","","","1","","0",,,,"1",,"RouteView"
"100104","其他监控（预留）","","","","1","","","","1","","0",,,,"1",,"RouteView"
"1002","采集端监控","11","/assets/v/platformMonitor/collectMonitor","","0","","","","1","","3",,,,"0",,"RouteView"
"100201","运行负荷监控","","","","1","","","","1","","0",,,,"1",,"RouteView"
"100202","终端心跳监控","","","","1","","","","1","","0",,,,"1",,"RouteView"
"100203","识别异常监控","","","","1","","","","1","","0",,,,"1",,"RouteView"
"100204","其他监控（预留）","","","","1","","","","1","","0",,,,"1",,"RouteView"
"11","系统管理","0","/system","solidIcon iconsystem_configuration","1","","1013","","1","","2",,,"/other/userManage/userInfo","1","systemManage","RouteView"
"12","资产运维","0","/maintain","wireframeicon icon-cog","0","","1007","","1","","15",,,"/maintain/commonScenes","0","assetMaintain","RouteView"
"1296692262594473985","系统管理","0","/system","solidIcon iconsystem_configuration","0","","1013","","1","","2",,,"/other/userManage/userInfo","1","systemManage","RouteView"
"1296692698730786818","权限管理","1296692262594473985","/system/auth/func",,"1",,"20008",,"0",,"2",,,,"1","funcManage","RouteView"
"1348506805768851457","全文检索","0","/portraitRetrieval/fullTextRetrieval",,"0",,"1011",,"0",,"16",,,,"0","fullTextRetrieval","RouteView"
"1348507334838358017","资产画像","0","/portraitRetrieval/assetPortrait",,"0",,"1015",,"1",,"17",,,,"0","assetPortrait","RouteView"
"1356162870350249985","采集管理","9",,"solidIcon iconinternet","1",,"UNIFIED_COLLECTION_MANAGEMENT",,"1",,"2",,,"/collect/caCollect/scripts","1","统一采集管理","RouteView"
"1356181773235322881","脚本管理","1356162870350249985","/collect/caCollect/scripts","solidIcon iconhost1","1",,"100305",,"0",,"1",,,,"1","gatherScripts","RouteView"
"1356185649820794881","采集策略类型","1356162870350249985","/collect/caCollect/policyType","solidIcon iconAudit_management","1",,"10030502",,"0",,"2",,,,"1","policyType","RouteView"
"1356185965735772162","采集策略管理","1356162870350249985","/collect/caCollect/policyManage","solidIcon iconbinding","1",,"10030503",,"0",,"3",,,,"1","policyManage","RouteView"
"1356186299912749057","自定义函数管理","1356162870350249985","/collect/caAnalysis/customFunction","solidIcon iconsafe","1",,"10030504",,"0",,"1",,,,"1","customFunction","RouteView"
"1356186717413769218","运算符别名管理","1356162870350249985","/collect/caAnalysis/operatorAilas","solidIcon  iconarchives","1",,"10030505",,"0",,"5",,,"","1","operatorAilas","RouteView"
"1356186990043529218","设备类型映射管理","1356162870350249985","/collect/caSystemConfig/deviceTypeMapp","solidIcon iconTo_examine","1",,"10030506",,"0",,"6",,,,"1","deviceTypeMapp","RouteView"
"1356187234873442305","日志管理","1356162870350249985","/collect/caSystemConfig/logManage","solidIcon iconinformation_management","1",,"10030507",,"0",,"7",,,,"1","clogManage","RouteView"
"1356810034164334594","资产画像详情","0","/portraitRetrieval/assetPortraitInfo",,"0",,"101201",,"0",,"18",,,,"0","assetPortraitInfo","RouteView"
"1363889432797409281","防火墙策略核查","6","","","1",,"firewall_check",,"1",,"1",,,"","1","防火墙策略核查","RouteView"
"1363891200063205377","防火墙核查计划","1363889432797409281","/pearFront/netProtect/checkPlan",,"1",,"firewallCheckPlan",,"1",,"1",,,,"1","checkPlan","RouteView"
"1363896704416116737","离线脚本导出","1363889432797409281","/pearFront/netProtect/expScript",,"1",,"firewallScriptsOffline",,"0",,"2",,,,"1","expScript","RouteView"
"1363897874790510593","核查规则管理","1363889432797409281","/pearFront/netProtect/defineRule",,"1",,"firewallDefineRule",,"0",,"3",,,,"1","defineRule","RouteView"
"1363898270384680962","定义4A业务范围","1363889432797409281","/pearFront/netProtect/define4ARange",,"1",,"firewallDefine4ARange",,"0",,"4",,,,"1","define4ARange","RouteView"
"1364851537004490753","应急处置管理","0","oneClick","solidIcon iconlocked","0",,"disposal",,"0",,"19",,,"oneClicksafeDisposaldisposalMonitor","1","oneClickManage","RouteView"
"1364855696978112514","应急配置","1364851537004490753","/oneClick/disposalConfig/assetManage","solidIcon iconFragility","1",,"disposalConfig",,"1",,"3",,,"","1","disposalConfig","RouteView"
"1364855696978112515","安全处置","1364851537004490753","/oneClick/safeDisposal/disposal","solidIcon iconAttack_traceability","1",,"disposalConfig",,"1",,"2",,,"","1","safeDisposal","RouteView"
"1364861894414594050","应急处置管理","1364855696978112515","/oneClick/safeDisposal/disposal","solidIcon iconSignin","1",,"disposal1",,"0",,"2",,,"","1","disposalManage","RouteView"
"1364868935904423938","应急事件监控","1364851537004490753","/oneClick/safeDisposal/disposalMonitor","solidIcon icondifference","1",,"disposal2",,"0",,"1",,,"","1","disposalMonitor","RouteView"
"1364869174744870913","快速处置管理","1364855696978112515","/oneClick/safeDisposal/disposalFast","solidIcon iconascription","1",,"disposal3",,"0",,"1",,,,"1","disposalFast","RouteView"
"1364869515032948737","应急处置结果","1364855696978112515","/oneClick/safeDisposal/disposalResult","solidIcon iconProvinces","1",,"disposal4",,"0",,"3",,,,"1","disposalResult","RouteView"
"1364870596773310465","资产管理","1364855696978112514","/oneClick/disposalConfig/assetManage",,"0",,"disposal5",,"0",,"1",,,,"0","disposal5","RouteView"
"1364870840235880449","应急作业任务","1364855696978112514","/oneClick/fiveMonitorManage/FiveMonitorManage","solidIcon iconHardware","1",,"disposal6",,"0",,"1",,,,"1","disposalPlan","RouteView"
"1364871147783221249","处置模型配置","1364855696978112514","/oneClick/disposalConfig/disposalModelConfig","solidIcon iconManufactor","1",,"disposal7",,"0",,"1",,,,"1","disposalModelConfig","RouteView"
"1366300054654840833","处置首页","1","/oneClick/safeDisposal/disposalMonitor","solidIcon iconlocked","0",,"disposal_index",,"0",,"2",,,,"0","disposalMonitor_Quick","RouteView"
"1366565940468936706","漏洞信息管理","1366559021100462082",,"solidIcon iconOperation_maintenance","1",,"60002",,"1",,"2",,,,"1","vuln_info","RouteView"
"1366566330874753025","漏洞告警管理","1366559021100462082",,"solidIcon iconSelf_monitoring","1",,"60003",,"1",,"3",,,,"1","vuln_warn","RouteView"
"1366567128614596609","漏洞配置管理","1366559021100462082",,"solidIcon iconPrivilege_management","1",,"60004",,"1",,"4",,,,"1","vuln_info_config","RouteView"
"1366567384043515905","漏洞统计报表","8","/statisticalreport","solidIcon icondata_management","1",,"60005",,"1",,"5",,,"/leak/loophole/informationLoopholes","1","vuln_report","RouteView"
"1366567940032065537","漏洞扫描管理","1366565940468936706","/leak/taskPlanManage/list","solidIcon iconsystem_configuration","1",,"600001",,"0",,"2",,,,"1","taskPlanList","RouteView"
"1366569153465184258","漏洞信息管理","1366565940468936706","/leak/vulnInfo/list","solidIcon iconasset_management","1",,"600002",,"0",,"3",,,,"1","vulnInfoList","RouteView"
"1366569811757002753","漏洞整改管理","1366565940468936706","/leak/vulnCorrect/list","solidIcon iconsample","1",,"600003",,"0",,"4",,,,"1","vulnCorrectList","RouteView"
"1366570103806390273","漏洞历史管理","1366565940468936706","/leak/vulnHistory/list","solidIcon iconassist","1",,"600005",,"0",,"5",,,,"1","vulnHistoryList","RouteView"
"1366570398233948161","漏洞告警管理","1366566330874753025","/leak/vulnWarning/list","solidIcon iconbug","1",,"600006",,"0",,"1",,,,"1","vulnWarningList","RouteView"
"1366570772168732674","漏洞工单管理","1366566330874753025","/leak/vulnOrder/list","solidIcon iconCheck_mark","1",,"6000006",,"0",,"2",,,,"1","vulnOrderList","RouteView"
"1366571151266705409","扫描器配置","1366567128614596609","/leak/scannerManage/list","solidIcon icontopology","1",,"600012",,"0",,"1",,,,"1","scannerList","RouteView"
"1366571425205088258","漏洞备案管理","1366567128614596609","/leak/vulnSetting/alarmWhiteList","solidIcon iconperformance","1",,"600013",,"0",,"2",,,,"1","LeakWhiteList","RouteView"
"1366571798791745537","接口配置","1366567128614596609","/leak/interface/list","solidIcon iconChanging_tren","1",,"600014",,"0",,"3",,,,"1","interfaceList","RouteView"
"1366572508627365890","漏洞信息统计报表","1366567384043515905","/leak/loophole/informationLoopholes","solidIcon iconassist","1",,"600021",,"0",,"1",,,,"1","informationLoopholes","RouteView"
"1366573193192304641","部门漏洞统计报表","1366567384043515905","/leak/loophole/departmentalLoopholes","solidIcon iconassist","1",,"600022",,"0",,"2",,,"","1","departmentalLoopholes","RouteView"
"1366573532717019138","地市漏洞统计报表","1366567384043515905","/leak/loophole/cityLoopholes","solidIcon iconassist","1",,"600024",,"0",,"3",,,,"0","cityLoopholes","RouteView"
"1366573887387365377","专业漏洞统计报表","1366567384043515905","/leak/loophole/professionalLoopholes","solidIcon iconassist","1",,"600025",,"0",,"4",,,,"1","professionalLoopholes","RouteView"
"1366574697022255105","资产漏洞统计报表","1366567384043515905","/leak/loophole/assetsLoopholes","solidIcon iconassist","1",,"600026",,"0",,"5",,,,"1","assetsLoopholes","RouteView"
"1366575362616356865","漏洞累计次数统计报表","1366567384043515905","/leak/loophole/cumulativetimesLoopholes","solidIcon iconassist","1",,"600027",,"0",,"6",,,,"1","cumulativetimesLoopholes","RouteView"
"1366575750753054722","资产端口开放统计报表","1366567384043515905","/leak/loophole/portopenLoopholes","solidIcon iconassist","1",,"600028",,"0",,"7",,,,"1","portopenLoopholes","RouteView"
"1366653951269433346","资产统计报表","8",,"solidIcon icondevice","1",,"7000001",,"0",,"1",,,"","1","assets_report","RouteView"
"1374962278227263489","新增在线计划","1363889432797409281","/pearFront/netProtect/OnlinePlanAdd",,"1",,"firewallOnlinePlanAdd",,"0",,"1",,,,"0","onlinePlanAdd","RouteView"
"1381790891337666562","指纹概况","3","/fingerprintSummary","wireframeicon  icon-track","1",,"100306",,"0",,"1",,,"","1","fingerprintSummary","FingerprintSummary"
"1385512296931741697","站内信","0","","solidIcon iconmsg","0",,"1019",,"0",,"11",,,"/mail/msglog/SendRecord","1","assetMail","RouteView"
"1386220133894934529","站内信配置","1385512296931741697","","solidIcon iconcode","1",,"101902",,"1",,"1",,,"/mail/msg/MessageConfiguration","1","MessageConfiguration","RouteView"
"1386221071414153217","消息配置","1386220133894934529","/mail/msg/MessageConfiguration","solidIcon iconinformation_management","1",,"10190201",,"0",,"1",,,,"1","MessageConfiguration","RouteView"
"1387210645795852289","公告","1385512296931741697",,"solidIcon iconarchives","0",,"101903",,"1",,"1",,,"/mail/notice/NoticeSend","1","NoticeSend","RouteView"
"1387211255207251969","公告配置","1387210645795852289","/mail/notice/NoticeSend","solidIcon icontodo","1",,"10190301",,"0",,"1",,,,"1","NoticeSend","RouteView"
